UT,noun_phrase,n
WOS:000669776700011,pressure sensor,1
WOS:000669776700011,proprioception,1
WOS:000669776700011,range,1
WOS:000669776700011,resistance measurement,1
WOS:000669776700011,sensory input,1
WOS:000669776700011,shelf item,1
WOS:000669776700011,signal,1
WOS:000669776700011,such capability,1
WOS:000669776700011,system,1
WOS:000669776700011,task classification,1
WOS:000669776700011,task identification wearable device,1
WOS:000669776700011,technology,1
WOS:000669776700011,time hand pose reconstruction,1
WOS:000669776700011,user,2
WOS:000669776700011,user hand pose,1
WOS:000669776700011,user heart rate,1
WOS:000669776700011,wearable device,1
WOS:000669776700011,wearable glove,2
WOS:000669776700011,wearer,1
WOS:000670418600001,characterization,1
WOS:000670418600001,design,1
WOS:000670418600001,fabrication,1
WOS:000670418600001,ion trap,1
WOS:000670418600001,junction,1
WOS:000670418600001,wafer,1
WOS:000671038800006,actev,2
WOS:000671038800006,activity,2
WOS:000671038800006,activity detection,2
WOS:000671038800006,activitynet workshop,1
WOS:000671038800006,advancement,1
WOS:000671038800006,capability,1
WOS:000671038800006,challenge,3
WOS:000671038800006,curve,1
WOS:000671038800006,cvpr,1
WOS:000671038800006,data,1
WOS:000671038800006,data evaluation,1
WOS:000671038800006,data leaderboard,1
WOS:000671038800006,detection error tradeoff,1
WOS:000671038800006,extend video,1
WOS:000671038800006,field,1
WOS:000671038800006,human activity detection,1
WOS:000671038800006,impetus,1
WOS:000671038800006,known activity,1
WOS:000671038800006,leaderboard ranking,1
WOS:000671038800006,multiview,1
WOS:000671038800006,national institute,1
WOS:000671038800006,nist,1
WOS:000671038800006,normalized area,1
WOS:000671038800006,paper,1
WOS:000671038800006,performance metic,1
WOS:000671038800006,primary goal,1
WOS:000671038800006,public leaderboard,1
WOS:000671038800006,public safety application,1
WOS:000671038800006,research,1
WOS:000671038800006,result,2
WOS:000671038800006,score,1
WOS:000671038800006,sdl competition,1
WOS:000671038800006,standard,1
WOS:000671038800006,summary,2
WOS:000671038800006,system,2
WOS:000671038800006,target activity,1
WOS:000671038800006,team,1
WOS:000671038800006,technology,1
WOS:000671038800006,test set,1
WOS:000671038800006,top rank,1
WOS:000671038800006,untrimmed multi-camera video,1
WOS:000671038800006,video,2
WOS:000671038800006,wide range,1
WOS:000671038800011,attention mechanism,2
WOS:000671038800011,attention module,2
WOS:000671038800011,backbone network,1
WOS:000671038800011,benchmark livdet-iri,1
WOS:000671038800011,channel attention module,1
WOS:000671038800011,channel relationship,1
WOS:000671038800011,dataset,1
WOS:000671038800011,detection result,1
WOS:000671038800011,discriminative feature,1
WOS:000671038800011,element,1
WOS:000671038800011,experiment,1
WOS:000671038800011,explainable attention,2
WOS:000671038800011,feature,2
WOS:000671038800011,first work,1
WOS:000671038800011,hierarchical attention mechanism,1
WOS:000671038800011,inter,1
WOS:000671038800011,inter-spatial relationship,1
WOS:000671038800011,knowledge,1
WOS:000671038800011,last convolutional layer,1
WOS:000671038800011,method achieve,1
WOS:000671038800011,model predictions,1
WOS:000671038800011,mu-api,1
WOS:000671038800011,novel,1
WOS:000671038800011,occurrence,1
WOS:000671038800011,position attention module,1
WOS:000671038800011,presentation attack detection,2
WOS:000671038800011,problem,1
WOS:000671038800011,proprietary dataset,1
WOS:000671038800011,salient region,1
WOS:000671038800011,tiris presentation attack detector,1
WOS:000671038800011,tiris presentation attack detector convolutional neural network,1
WOS:000671038800011,type,1
WOS:000671038800011,visual explanation,1
WOS:000671038800011,wise sum,1
WOS:000671038800011,work,1
WOS:000671087100014,analytical strategy,1
WOS:000671087100014,aqfp placement,1
WOS:000671087100079,performance superconductive circuit,1
WOS:000671087100079,register energy minimization,1
WOS:000672542100015,ability,1
WOS:000672542100015,actual malicious action,1
WOS:000672542100015,adversary,1
WOS:000672542100015,approach,1
WOS:000672542100015,approach show robustness,1
WOS:000672542100015,attack,1
WOS:000672542100015,challenge,1
WOS:000672542100015,comprehensive analysis,1
WOS:000672542100015,cyber crime,1
WOS:000672542100015,cyber incident,2
WOS:000672542100015,cyber warfare,1
WOS:000672542100015,cyberattack,3
WOS:000672542100015,cyberattack forecast,1
WOS:000672542100015,destination,1
WOS:000672542100015,effectiveness,1
WOS:000672542100015,endpoint,1
WOS:000672542100015,examination,1
WOS:000672542100015,f-measure,1
WOS:000672542100015,framework,1
WOS:000672542100015,imputation,1
WOS:000672542100015,individual part,1
WOS:000672542100015,insignificant data,1
WOS:000672542100015,integrate whole,1
WOS:000672542100015,integrated approach achieve,1
WOS:000672542100015,integrated system,1
WOS:000672542100015,landscape,1
WOS:000672542100015,large volume,1
WOS:000672542100015,malicious -email attack,1
WOS:000672542100015,malware,1
WOS:000672542100015,month,3
WOS:000672542100015,multi-faceted machine,1
WOS:000672542100015,offs,1
WOS:000672542100015,paper,1
WOS:000672542100015,place,1
WOS:000672542100015,potential victim network,1
WOS:000672542100015,public data,1
WOS:000672542100015,random act,1
WOS:000672542100015,reliable signal,1
WOS:000672542100015,signal,1
WOS:000672542100015,solution,1
WOS:000672542100015,specific type,1
WOS:000672542100015,trade,1
WOS:000672542100015,unconventional signal,1
WOS:000672542100015,victim organization,1
WOS:000672542100015,work,1
WOS:000674699000001,microwave package design,1
WOS:000674699000001,quantum processor,1
WOS:000674730400003,automated layout,2
WOS:000674730400003,challenging issue,1
WOS:000674730400003,chip signal routing,1
WOS:000674730400003,circuit,1
WOS:000674730400003,clock tree synthesis,1
WOS:000674730400003,delay,1
WOS:000674730400003,different routing method,1
WOS:000674730400003,global interconnect,1
WOS:000674730400003,guideline,1
WOS:000674730400003,imperfect match,1
WOS:000674730400003,importance,1
WOS:000674730400003,interconnect,1
WOS:000674730400003,issue,1
WOS:000674730400003,josephson junction,1
WOS:000674730400003,large scale sfq,1
WOS:000674730400003,limited fanout,1
WOS:000674730400003,long interconnect,1
WOS:000674730400003,long sfq interconnect,1
WOS:000674730400003,modern vlsi complexity single flux quantum,1
WOS:000674730400003,multiple fanout,1
WOS:000674730400003,multiple sfq gate,1
WOS:000674730400003,multiple sfq pulse,1
WOS:000674730400003,paper,2
WOS:000674730400003,passive transmission line,1
WOS:000674730400003,power,1
WOS:000674730400003,power efficient splitter,1
WOS:000674730400003,primary issue,1
WOS:000674730400003,repeater insertion methodology,1
WOS:000674730400003,resonance effect,2
WOS:000674730400003,routing method,1
WOS:000674730400003,several area,1
WOS:000674730400003,sfq gate,1
WOS:000674730400003,short interconnect,1
WOS:000674730400003,significant area,1
WOS:000674730400003,splitter,2
WOS:000674730400003,summarize,1
WOS:000674730400003,synthesis,1
WOS:000674730400003,system,2
WOS:000674730400003,tradeoff,1
WOS:000674730400003,transmission line,1
WOS:000674730400003,vlsi complexity sfq system,1
WOS:000674730400003,vlsi complexity single flux quantum system,1
WOS:000674762400027,case,1
WOS:000674762400027,design,1
WOS:000674762400027,development,1
WOS:000674762400027,expert knowledge elicitation study,1
WOS:000674762400027,indicator,1
WOS:000674762400027,insider threat human behavioral factor,1
WOS:000674762400027,insider threat risk,1
WOS:000674762400027,model,4
WOS:000674762400027,multiple indicator,1
WOS:000674762400027,ontology,1
WOS:000674762400027,ontology framework,1
WOS:000674762400027,organizational factor,1
WOS:000674762400027,organizational sociotechnical factor,1
WOS:000674762400027,paper,1
WOS:000674762400027,previous research,1
WOS:000674762400027,previous work,1
WOS:000674762400027,result,1
WOS:000674762400027,reveal relationship,1
WOS:000674762400027,several quantitative model,1
WOS:000674762400027,sofit,1
WOS:000674762400027,technical indicator,1
WOS:000674762400027,threat,1
WOS:000674762400027,use case,1
WOS:000675202100012,academic community,1
WOS:000675202100012,challenge,2
WOS:000675202100012,challenge issue,1
WOS:000675202100012,characterization,1
WOS:000675202100012,chip current demand,2
WOS:000675202100012,chip voltage,1
WOS:000675202100012,circuit,1
WOS:000675202100012,converter,1
WOS:000675202100012,cross,1
WOS:000675202100012,current path,1
WOS:000675202100012,design,1
WOS:000675202100012,early stage exploration,1
WOS:000675202100012,electromigration,1
WOS:000675202100012,high current,2
WOS:000675202100012,increase,1
WOS:000675202100012,individual stack,1
WOS:000675202100012,interest,1
WOS:000675202100012,large current,1
WOS:000675202100012,low parasitic impedance,1
WOS:000675202100012,low power efficiency,1
WOS:000675202100012,methodology,1
WOS:000675202100012,net separation,1
WOS:000675202100012,parasitic impedance,1
WOS:000675202100012,performance,1
WOS:000675202100012,power consumption,1
WOS:000675202100012,power delivery,1
WOS:000675202100012,power delivery design methodology,1
WOS:000675202100012,power delivery network,1
WOS:000675202100012,power delivery system,4
WOS:000675202100012,recent high -performance,1
WOS:000675202100012,scalable design process,1
WOS:000675202100012,stack,1
WOS:000675202100012,structure,1
WOS:000675202100012,system,4
WOS:000675202100012,thermal hot spot,1
WOS:000675202100012,tile,3
WOS:000675202100012,tile shape,1
WOS:000675202100012,topic,1
WOS:000675202100012,voltage,3
WOS:000675202100012,voltage stacking,1
WOS:000678409204048,action detection,1
WOS:000678409204048,action tubelet,1
WOS:000678409204048,activity,2
WOS:000678409204048,activity class score,1
WOS:000678409204048,activity classification,1
WOS:000678409204048,activity detection,2
WOS:000678409204048,actor size,1
WOS:000678409204048,algorithm,1
WOS:000678409204048,approach,1
WOS:000678409204048,art result,1
WOS:000678409204048,classification network,1
WOS:000678409204048,clip level,1
WOS:000678409204048,computation time,1
WOS:000678409204048,dataset,2
WOS:000678409204048,dice loss,1
WOS:000678409204048,difficult problem,1
WOS:000678409204048,effectiveness,1
WOS:000678409204048,experiment,1
WOS:000678409204048,final action detection,1
WOS:000678409204048,gabriella,2
WOS:000678409204048,input,1
WOS:000678409204048,issue,1
WOS:000678409204048,jhmdb,1
WOS:000678409204048,large field,1
WOS:000678409204048,large variation,1
WOS:000678409204048,length activity,1
WOS:000678409204048,localization network,1
WOS:000678409204048,merge action,1
WOS:000678409204048,method consists,1
WOS:000678409204048,meva,1
WOS:000678409204048,more detail,1
WOS:000678409204048,multiple activity,1
WOS:000678409204048,multiple factor,1
WOS:000678409204048,multiple scale,1
WOS:000678409204048,multiview,1
WOS:000678409204048,novel patch,1
WOS:000678409204048,online fashion,1
WOS:000678409204048,online processing,1
WOS:000678409204048,online system,1
WOS:000678409204048,online tubelet merge,1
WOS:000678409204048,performance,1
WOS:000678409204048,potential foreground region,1
WOS:000678409204048,presence,1
WOS:000678409204048,project webpage,1
WOS:000678409204048,requirement,1
WOS:000678409204048,research,1
WOS:000678409204048,scale,1
WOS:000678409204048,security video,2
WOS:000678409204048,spatio,1
WOS:000678409204048,speed,1
WOS:000678409204048,split,1
WOS:000678409204048,stage,1
WOS:000678409204048,state,1
WOS:000678409204048,term,1
WOS:000678409204048,thumo,1
WOS:000678409204048,time,1
WOS:000678409204048,time activity detection,1
WOS:000678409204048,time online system,1
WOS:000678409204048,tma algorithm,1
WOS:000678409204048,tubelet,3
WOS:000678409204048,tubelet extraction,2
WOS:000678409204048,untrimmed nature,1
WOS:000678409204048,untrimmed security video,1
WOS:000678409204048,untrimmed security video activity detection,1
WOS:000678409204048,video,2
WOS:000678409204048,video clip,1
WOS:000678409204048,view,1
WOS:000678409204048,viewpoint,1
WOS:000678409204048,virat,1
WOS:000678409204048,work,2
WOS:000678409206040,art deep architecture,1
WOS:000678409206040,bonafide,2
WOS:000678409206040,cosmetic contact image,1
WOS:000678409206040,cross -attack,1
WOS:000678409206040,cross-sectional view,1
WOS:000678409206040,dataset,1
WOS:000678409206040,detection,1
WOS:000678409206040,experiment,1
WOS:000678409206040,image modality,1
WOS:000678409206040,imaging modality,1
WOS:000678409206040,intra -attack,1
WOS:000678409206040,modality,1
WOS:000678409206040,oct image,1
WOS:000678409206040,optical coherence tomography,2
WOS:000678409206040,pa detection,1
WOS:000678409206040,pa sample,1
WOS:000678409206040,paper,1
WOS:000678409206040,performance,1
WOS:000678409206040,presentation attack,1
WOS:000678409206040,presentation attack detection,2
WOS:000678409206040,problem,1
WOS:000678409206040,resnet50,1
WOS:000678409206040,respect,1
WOS:000678409206040,result,1
WOS:000678409206040,scenarios,1
WOS:000678409206040,state,1
WOS:000678409206040,traditional image,1
WOS:000678409206040,traditional iris,1
WOS:000678409206040,unknown pa,1
WOS:000678409206040,viability,2
WOS:000678409206040,viable solution,1
WOS:000678409206040,visible spectrum,1
WOS:000678409206040,viz.,1
WOS:000678409206040,would iri textural information,1
WOS:000678409207071,achieve state,1
WOS:000678409207071,action,3
WOS:000678409207071,action recognition,1
WOS:000678409207071,action recognition dataset,1
WOS:000678409207071,action recognition performance,1
WOS:000678409207071,activity region,1
WOS:000678409207071,approach,1
WOS:000678409207071,art result,1
WOS:000678409207071,attention mechanism,1
WOS:000678409207071,baseline,1
WOS:000678409207071,benchmark dataset,1
WOS:000678409207071,challenging problem,1
WOS:000678409207071,code,1
WOS:000678409207071,dataset,1
WOS:000678409207071,distance,1
WOS:000678409207071,extensive experiment,1
WOS:000678409207071,haps://github.com/ugurdemir/tiny-virat,1
WOS:000678409207071,method,2
WOS:000678409207071,methods,1
WOS:000678409207071,most activity,1
WOS:000678409207071,multiple label,1
WOS:000678409207071,novel method,1
WOS:000678409207071,progressive generative approach,1
WOS:000678409207071,quality,1
WOS:000678409207071,quality video,1
WOS:000678409207071,research,1
WOS:000678409207071,resolution,1
WOS:000678409207071,resolution action,1
WOS:000678409207071,resolution activity,1
WOS:000678409207071,resolution video action recognition,1
WOS:000678409207071,small resolution,1
WOS:000678409207071,such activity,1
WOS:000678409207071,surveillance video,1
WOS:000678409207071,tiny action,2
WOS:000678409207071,tinyvirat,1
WOS:000678409207071,tinyvirat dataset,1
WOS:000678409207071,tinyvirat video,1
WOS:000678409207071,video,4
WOS:000678409207071,wide range,1
WOS:000678409207071,work,1
WOS:000678409207071,world surveillance environment,1
